mapName,dateTime,date,time,weekday,price,tradeCount,timeUnit
미나르숲:망가진 용의 둥지,2025-12-26 07:00:00,2025-12-26,07:00,금,40000000.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 08:00:00,2025-12-26,08:00,금,17144688.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 09:00:00,2025-12-26,09:00,금,18162845.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 10:00:00,2025-12-26,10:00,금,28469135.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 11:00:00,2025-12-26,11:00,금,18374889.0,3.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 12:00:00,2025-12-26,12:00,금,60374999.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 13:00:00,2025-12-26,13:00,금,38125250.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 14:00:00,2025-12-26,14:00,금,49730158.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 15:00:00,2025-12-26,15:00,금,58555555.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 16:00:00,2025-12-26,16:00,금,52333333.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 17:00:00,2025-12-26,17:00,금,50000000.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 18:00:00,2025-12-26,18:00,금,25067064.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 19:00:00,2025-12-26,19:00,금,28113888.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 20:00:00,2025-12-26,20:00,금,34045747.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 21:00:00,2025-12-26,21:00,금,58000000.0,2.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 22:00:00,2025-12-26,22:00,금,53428571.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26 23:00:00,2025-12-26,23:00,금,31934573.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T00:00:00,2025-12-26,00:00,금,22001234.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T01:00:00,2025-12-26,01:00,금,14868079.0,17.0,HOURLY
